521441,"Laughed at “They got mad at us for coming….”",1047,
521442,"I’ll tell ammar",1047,
521443,"They’re moving the time to 4 btw",1047,
521444,"Loved “They’re moving the time to 4 btw”",1245,
521448,"￼",892,
521449,"Came to Arshiya’s apt and this is what she wrote for you Khadeja ",892,
521450,"You were very something huh ",892,
521451,"Disliked “Guys this is a mixed gender chat there should be no association with love and obsession #ramadanprep”",892,
521452,"Laughed at “They got mad at us for coming….”",892,
521445,guys,0,
521446,"did i tell u i am writing a book",0,
521447,"Arshiya ",0,
521453,"Emphasized “did i tell u i am writing a book”",1091,
521454,"What’s it abt",1091,
521455,yes?,1242,
521456,"i thought you would find it funny cuz u have seen my writing ",0,
521457,"Its about Islamic history ",0,
521458,"Emphasized “Its about Islamic history ”",1091,
521459,"Woaaahh I’m excited sameer mA May Allah give you success ",1245,
521460,"Laughed at “i thought you would find it funny cuz u have seen my writing ”",1242,
521461,"Ameen ",1245,
521462,"Emphasized “Ameen ”",1243,
521463,"Ahh wow sameer i cant wait to see how uve grown 👏 ",1242,
521464,"إن شاء الله  إن شاء الله  ",0,
521465,"cuz lowkey ",0,
521466,"its WAY worse than my masters application",0,
521467,"Ur masters app essay was amazing",1242,
521471,"Im sure it was ",1245,
521492,"i finished the intro ",0,
521493,"its 2/3 pages ",0,
521494,"yall wanna read ",0,
521506,"Liked “yall wanna read ”",1243,
521507,"Yes drop it in here, it’s 100% a banger",1091,
521505,,1243,
521508,"￼",0,
521511,"i wonder if u can read this doc",0,
521512,"on ur phone",0,
521515,"This is actually amazing sameer ",1242,
521516,"MashaAllah truly brilliant ",1242,
521517,"Ur writings also top notch 👌 ",1242,
521518,"Dude this is a banger",1091,
521519,"I wanna know ur reasoning into why it’s a spiritual issue at the root",1091,
521520,"The line abt unshackling from slavery of mankind to slavery of creator was HARD",1091,
521521,"Emphasized “Dude this is a banger”",1242,
521522,"That was so good ",1047,
521523,Retweet,1047,
521524,"Modernity is a cancer 😍😍😍",1047,
521525,"The Umair ibn al-Khattab part about “al-Farooq” always being in his character but being dormant is crazy to me ",1047,
521526,"Idk if I phrased that right I’m tired ",1047,
521527,"*Umar ",1047,
521528,https://open.spotify.com/track/0xk46Ai7qoyRjeERBLE7YB?si=Q6HMlUIHQlmWH8LCBsUAzA,1047,
521529,"This is an excellent emo hours bop 10/10 been depressing me since 2008",1047,
521531,"Loved “did i tell u i am writing a book”",1244,
521536,"I need critiques I feel like the beginning is so hard to get thru ",0,
521574,"Also can anyone go to west mall today from 12-4 to buy me a psc shirt",0,
521575,P,0,
521593,"Aye don’t forget, 2pm at NAMCC today is haris bhattis grandpas Janazah",1091,
521596,"Emphasized “Aye don’t forget, 2pm at NAMCC today is haris bhattis grandpas Janazah”",1047,
521597,"They table at Jummah p regularly!!",1047,
521600,"Loved “Aye don’t forget, 2pm at NAMCC today is haris bhattis grandpas Janazah”",0,
521601,"ill be driving إن شاء الله  ",0,
521604,https://www.youtube.com/watch?v=jTC3mM8H30g&ab_channel=TheMovieFix,0,
521605,"Loved “https://www.youtube.com/watch?v=jTC3mM8H30g&ab_channel=TheMovieFix”",1047,
521611,"Any ladies planning to go I can take y’all iA",1047,
521657,"Kdj can u take me",892,
521658,"khaleja sent actually the funniest voice memo to me ever and i love it so much",0,
521666,"Loved “Kdj can u take me”",1047,
521691,"Farhana ",0,
521692,"is the best ",0,
521706,^debatable,1091,
521709,"She’s definitely top ten in this gc tho",1091,
521710,"Laughed at “She’s definitely top ten in this gc tho”",1244,
521765,"￼Kiddddoooss, me and mariam made Nutella, blueberry, and cinnamon cinnamon rolls ",1243,
521766,"Come to maghrib at Nueces and get em.",1243,
521767,"Attendance is required",1243,
521768,"Or else I’ll shove cinnamon rolls down ur throat 💀",1243,
521769,"can i eat any of it",0,
521770,"Loved “Or else I’ll shove cinnamon rolls down ur throat 💀”",1244,
521771,"Liked “can i eat any of it”",1244,
521772,"Yes All of em r eggless",1243,
521773,"Is all this technically for chaand raat or are y’all just procrastinating something ",1047,
521774,"Loved “Kiddddoooss, me and mariam made Nutella, blueberry, and cinnamon cinnamon rolls ”",892,
521775,"I’m at nueces rn and now I’m not leaving",892,
521776,"Loved an image",892,
521777,"Loved “Or else I’ll shove cinnamon rolls down ur throat 💀”",1047,
521778,"Procrastinating for sure 👍",1244,
521779,"Loved “Procrastinating for sure 👍”",1047,
521780,"Loved “I’m at nueces rn and now I’m not leaving”",1244,
521781,"You should say it’s in celebration of repealing the no food policy ",1047,
521782,"I CANOT BELEIVE THIS ",0,
521783,"IM COMING IMMEDITY AFTER CLASS",0,
521784,"Wow mA look yummmyyyy",1245,
521785,"Laughed at “IM COMING IMMEDITY AFTER CLASS”",892,
521786,"Loved an image",1047,
521787,"Raisa are you out on your dungeon",892,
521788,"Y’all duas please that I am better by tomorrow",1245,
521789,"aH no more fever or sickness, but my allergies are really really bad ",1245,
521790,"may Allah (SWT) give u shif3",0,
521791,"pls i want one of every",0,
521792,"Loved “may Allah (SWT) give u shif3”",1245,
521793,"Ameen, jzk jzk ",1245,
521794,"🍌😡",1243,
521795,"Loved “Y’all duas please that I am better by tomorrow”",1047,
521797,"Disliked “She’s definitely top ten in this gc tho”",892,
521798,"Loved “is the best ”",892,
521799,"thank you for only saying the truth sameer",892,
521800,"￼",1047,
521804,"Loved “may Allah (SWT) give u shif3”",1091,
521805,"Loved an image",1091,
521807,"ur welcome ",0,
521810,"I too want one of every pls 🙏🏽",1091,
521811,"Loved an image",1244,
521821,"FOOD ",0,
521822,PLEASE,1091,
521823,"Can one of y’all cop me a water bottle from SSS",1091,
521825,"there’s no water on guys side",1091,
521824,"Pls i need",1091,
521826,"I gotchuuu",892,
521827,Jzk,1091,
521828,"Wya ",892,
521829,"Front ",1091,
521830,"Y’all played for 3 minutes dang ",1047,
521834,"Loved “Or else I’ll shove cinnamon rolls down ur throat 💀”",1242,
521835,"Anytime any of y’all kiddos want some cinnamon rolls or other dessert tings let me knooow",1243,
521836,"Loved “Anytime any of y’all kiddos want some cinnamon rolls or other dessert tings let me knooow”",1242,
521837,"Loved “Anytime any of y’all kiddos want some cinnamon rolls or other dessert tings let me knooow”",1047,
521838,"I have been dehydrated for 3 hours here",1091,
521839,"do you want more water ",892,
521840,"Liked “I have been dehydrated for 3 hours here”",1047,
521842,"I am home now, I have water here, jzk 🙏🏽",1091,
521843,"Musab there’s water in the musallah",1244,
521844,"Not on the guys side we don’t",1091,
521845,"No cups either 😢",1091,
521846,"it’s okay starting tomorrow you won’t need them",1047,
521847,"water monster 😈😈😈",1047,
521848,"If any of y’all know when that’s being set up call me immediately I love observing the process ",1047,
521849,"It’s fascinating ",1047,
521850,"It’s like when dads stare at planes on the tarmac ",1047,
521851,"Cleaning them was prolly one of the funnest things I’ve ever participated in",1091,
521852,"WHERES THE TIKTOK",1047,
521853,"I WANT IT",1047,
521854,"It’s on ozas",1091,
521855,"the Home Depot sound one",1047,
521856,"Not on tiktok rn share share share ",1047,
521857,"Oza pls drop ",1091,
521858,"￼",1091,
521859,"Nvm found it",1091,
521860,"Musab is the best host ever d",0,
521861,"Pls come back, we’re doing a sundae party",1091,
521862,"I’m coming too ",1304,
521863,"If u have sundae toppings, pls bring as well",1091,
521864,"Pls come thru",1091,
521865,"Loved “I’m coming too ”",1091,
521866,"After eating cinnamon rolls? Yalls blood sugar💀",1243,
521867,"Loved “After eating cinnamon rolls? Yalls blood sugar💀”",1091,
521868,"Khaledja khana pls make a be real",1244,
521869,"I feel like you guys would be so interesting on that app",1244,
521870,"Loooll ",892,
521871,"My pictures will be me crying",892,
521872,"you really wanna see that girl",892,
521873,yes,1243,
521874,"Liked “you really wanna see that girl”",1244,
521875,"Yeah I do",1244,
521877,"Woahhh y’all use it too???",1091,
521878,"It’s blowing up so fast rn it’s so cool",1091,
521879,"Should I take my test rn ",0,
521880,"Or at 4am",0,
521881,"4 am",1243,
521882,"Nah come over and eat ice cream, we have gluten free and dairy free options also",1091,
521883,"Wake up early and do tahajjud and then do it",1243,
521884,"How prepared do you feel rn",892,
521885,"Loved “Nah come over and eat ice cream, we have gluten free and dairy free options also”",892,
521886,"Loved “Wake up early and do tahajjud and then do it”",892,
521887,"Both options sound terrible honestly ",1244,
521891,"Wait ",0,
521892,"Does Ramadan start tomorrow",0,
521894,"Tmrw night most likelu",1243,
521896,"Taraweeh would start tomorrow after isha iA and first fast would be Saturday",892,
521900,"Loved a movie",1047,
521902,"Loved “Taraweeh would start tomorrow after isha iA and first fast would be Saturday”",1244,
521906,"Okay sheikhs 💅💅🛍",0,
521907,Sheikah*,0,
521914,"taking test ",0,
521915,"very very not good",0,
521916,"Dw I’ll take care of it",1091,
521917,"Profit = revenue - cost",1091,
521918,uhm,0,
521919,"my questions are a little more different",0,
521920,"Assume that you have the following action method on your search controller:

",0,
521921,"Questioned “Assume that you have the following action method on your search controller:

”",1091,
521927,"Idk what this means",1047,
521926,Guess,1244,
521928,"bumble x yikyak techy thing",1047,
521929,"that’s my uneducated guess",1047,
521930,"Exactly right",1244,
521931," 🤯 ",1047,
521932,"I just looked it up",1047,
521933,"Closer to Snapchat rip",1047,
521934,"i just did terrible on my test",0,
521935,"Liked “i just did terrible on my test”",1244,
521936,"It’s okay the real test will be on the day of judgment ",1244,
521937,"Just prepare for that ",1244,
521938,"الحمد لله  o.o ",0,
521939,"marium so deep ",0,
521940,"my stomach is killing me as well ",0,
521941,"Disliked “marium so deep ”",1244,
521942,"idk if its all the sweets ",0,
521943,"We’ve been over this",1244,
521944,Mariam,1244,
521945,"it autocorrects ",0,
521946,"Khadeja make a be real",1244,
521947,"Farhana you too",1244,
521948,"Laughed at “idk if its all the sweets ”",1047,
521950,"off socials for the holy month 😇",1047,
521951,"I’ll make it on Eid",1047,
521952,"Delete iMessage",1091,
521953,"I really should",1047,
521954,"Get a flip phone ",1047,
521955,"That’s the qalam hazing right?",1091,
521956,"Dude they got me on the brink ",1047,
521957,"What would push u over",1091,
521958,"It’s been a weird 48 hours ",1047,
521959,DONT,1047,
521960,"niha already offered free housing ",1047,
521961,"What’re u gonna do w IRG, come on now",1091,
521962,"If ur not chasing the bag, chase the deen at least",1091,
521963,"honeslty it’s the same exact career goal just a diff dimension  ",1047,
521964,"Secular side wack, there’s much more need/demand for Islamic female scholarship",1091,
521965,"Instead of u being somebody’s bichara, ppl gonna be boxing to be ur speaker buddy (plus the rewards ofc)",1091,
521966,BICHARA,1047,
521967,"Loved “niha already offered free housing ”",1091,
521968,"Forget the community do it for ur kids ",0,
521969,"Emphasized “Forget the community do it for ur kids ”",1047,
521970,"The first 2 years of Qalam aren’t necessarily exclusively for ‏alamiyyah tho, i just think it would be very practical for my personal outlook and framework for my career (yes the secular one)",1047,
521971,"Emphasized “Forget the community do it for ur kids ”",1091,
521972,"^same that’s what I’m tryna do too",1091,
521973,"Prolly like part time or something tho",1091,
521974,"In America every generation loses 20% of the children to aethism and agonostism - learn ur deen so u can pass it on ",0,
521975,^^^^,1047,
521976,"Learn your deen, don’t inherit it",1047,
521977,"Emphasized “In America every generation loses 20% of the children to aethism and agonostism - learn ur deen so u can pass it on ”",1244,
521978,"No way where’s that stat from",1244,
521979,"Emphasized “Learn your deen, don’t inherit it”",0,
521980,"Gallop poll ",0,
521981,"Liked “Gallop poll ”",1244,
521982,"Dude it feels way higher ",1047,
521983,"That’s wild",1244,
521984,"Islam has a strong growth rate however ",0,
521985,"We make up with it by converts ",0,
521986,"So we stay equal ",0,
521987,"Bc being practicing and identifying with a religious group get lumped together ",1047,
521988,"But I Lowkey think this is going to only increase with years ",0,
521989,"Sameer do outreach msa and run dawah on campus next year 👍🏽",1091,
521990,"Because next gernstions are going to lack love of the Quran if they see that their parents can’t even understand it ",0,
521991,"Emphasized “Sameer do outreach msa and run dawah on campus next year 👍🏽”",1047,
521992,"Why would I follow a book I can’t even understand ",0,
521993,"Loved “Why would I follow a book I can’t even understand ”",1091,
521994,"Will be the question on everyone’s mind ",0,
521995,"Bring dawah and sandwhich tabling back 😈",1047,
521996,"Dawah table needs to be done but I have given up ",0,
521997,"I set up events for nueves and the team to set it up ",0,
521998,nooooo,1047,
521999,"But it was canceled ",0,
522000,"Forget understanding the Quran, so many Muslims can’t read it",1244,
522001,"That’s why u gotta run it, don’t just pass it to somebody",1091,
522002,"Emphasized “Forget understanding the Quran, so many Muslims can’t read it”",1091,
522003,"Do u know fasting is one of the most practiced religious acts in the entire world",0,
522004,"Emphasized “Do u know fasting is one of the most practiced religious acts in the entire world”",1091,
522005,"Loved “Do u know fasting is one of the most practiced religious acts in the entire world”",1047,
522006,"I think last time I saw it was upward 90%",0,
522007,"Which is just insane ",0,
522008,"Speaking of …. Lent is still going on right?",1047,
522009,"It’s also kinda cultural tho, so ppl rlly get into it",1091,
522010,"Yeah I have friends who haven’t prayed in years but do Ramadan lol",1047,
522011,"No because then u would see other cultural events be practiced as well in such high numbers ",0,
522012,"It’s a very unique thing ",0,
522013,"Allah (SWT) has created such Barakah in the month of Ramadan ",0,
522014,"This convo would be 10x more fun as a weekly book club meeting 😇",1047,
522015,"I actually consider it one of big miracles of Islam ",0,
522016,"Are we doing that",1244,
522017,"what else is on the list",1047,
522018,"It might not be “book” club but I think it would be manageable to listen to a podcast or watch a video together and discuss ",1047,
522019,"Miraculous for sure, but you can’t deny the cultural aspect of it. ",1244,
522020,"Ijaz Quran , prophethood, spread of Islam, thst the Muslims agreed on stuff, change in moral leadership, 600CE moral standards, previous revelations ",0,
522021,"that the Muslims agreed on stuff …. Well I disagree ‼️😡✊🏼",1047,
522022,"(that’s supposed to be a joke I’m sorry)",1047,
522023,"I laughed 👍",1244,
522024,"Previous revelations meaning Old Testament/New Testament etc?",1047,
522025,"Loved “I laughed 👍”",1047,
522026,"Culture definitely benefits but if u are going to say that it becomes a sole reasoning for someone to literally give up water and food for 30 days - i would be hard pressed to believe. (ESP with increase in secularism and live and let go mindset with religion)

Even if culture played a vital role - the number shouldn’t be so high. Hindu ceremonies should be practiced in much larger quantities such as devali but is not ",0,
522027,"Especially since culture is such a big reason (almost all Hindus literally live in India) ",0,
522028,"Yeah but more like Jewish law  and comparison to islamic law ",0,
522029,"Sameer have you always lived in Texas?",1244,
522030,"Ngl this is crazy ",0,
522031,"Like do u understand how crazy it is that we pray 2 rakat for fajr 4 rakat for dhur",0,
522032,"Did you grow up in Texas? It’s very important ",1244,
522033,"Yes mam ",0,
522034,Okay,1244,
522035,"Sameer we need to talk about the Old Testament sometime ",1047,
522036,"I feel like that would be an interesting convo",1047,
522037,"Also I’d add the universalization of Islam to your miracles list",1047,
522038,"We still reading imam suleiman book right?",1091,
522039,"Don’t try to do too much tho, consistency y’all consistency",1091,
522040,"Loved “Don’t try to do too much tho, consistency y’all consistency”",1047,
522041,"Yeah but at our leisure I’d say",1047,
522042,"Memorizing the Quran isn’t really a Ramadan read necessarily ",1047,
522043,"Liked “Yeah but at our leisure I’d say”",1091,
522044,"It would be more practical to listen to something and discuss, idk how many of us would find the mental bandwidth for reading during daytime ",1047,
522045,"Could y’all imagine a world where the only Muslims today were a fringe tribal group of bedouins in Saudi Arabia",1047,
522046,"Disliked “Could y’all imagine a world where the only Muslims today were a fringe tribal group of bedouins in Saudi Arabia”",1091,
522047,"It would be like the way we talk about Druze ",1047,
522048,"U would have to lecture me I’m not very well versed excerpt for what I learned in seerahh ",0,
522049,"I’m much better in development Christian theology ",0,
522051,"Laughed at “It would be like the way we talk about Druze ”",0,
522052,"Ok well my Bible Belt high school made me take it as an elective so I got u (I’m clearly an accredited scholar now)",1047,
522053,"Sameer the prerogative of Muslims in Texas is vastly different than that of Muslims living in areas where they account for an insignificant portion of the population ",1244,
522054,"^ tea ",1047,
522055,Oregon?,1091,
522056,"I feel like the west coast is where spirituality goes to die ",1047,
522057,"Besides like zaytuna ",1047,
522058,"No the pnw is amazing ",1244,
522059,"You guys have no idea",1244,
522060,"we don’t ❤️",1047,
522061,"^ sounded wittier in my head ",1047,
522062,"Texas is so dead, in the pnw everywhere you look is like a bob ross painting but so much better",1244,
522063,"No I’m sure it’s beautiful there",1047,
522064,"Marian ur point actually would have been stronger if it was directed the other way ",0,
522065,Marian,1244,
522066,"You’re getting closer",1244,
522067,"Loved “Marian”",1047,
522068,"إن شاء الله ",0,
522069,"One day ",0,
522070,"Questioned “Marian ur point actually would have been stronger if it was directed the other way ”",1244,
522071,"I don’t think you’ve been to Austin’s famous mount bonnel ‼️",1091,
522072,"I have",1244,
522073,"Half of it is houses ",1244,
522074,"I’m just thinking the inability to galvanize a community would cause the spiritual death of an entire population ",1047,
522075,"Hill country?",1091,
522076,"Liked “Half of it is houses ”",1091,
522077,"This is too generic I feel ",0,
522078,"Let me stop using the term spiritual death that’s not what I mean ",1047,
522079,"Khadeja can you say that again but I’m a way that ill understand ",1244,
522080,"Girl I don’t understand myself at this hour",1047,
522081,"Like galvanize toward what social reform? ",0,
522082,"Y’all gotta chill with the big words, khadeja made me google galvanize mariam made me good prerogative ",1091,
522083,"Can I get back to y’all after fajr when my eyes open on their own again",1047,
522084,"100000x better than Dallas/htx but still dead",1244,
522085,"Facts need to sleep ",0,
522086,"Dude faiza made me think ",0,
522087,"This is like my 4th Ramadan ",0,
522088,"Emphasized “This is like my 4th Ramadan ”",1091,
522089,"￼I know musab real tired rn too",1047,
522090,"Bro caught me off guard, I was wake at that time",1091,
522091,"Laughed at “Bro caught me off guard, I was wake at that time”",1047,
522092,"I love Zaid the OG MSA guy ",1091,
522093,"Doesn’t necessarily have to be any type of reform",1244,
522094,"I looked up all the fancy words ",1244,
522095,"He was spitting the same propaganda years before me",1091,
522096,"Liked “I looked up all the fancy words ”",1091,
522097,"Kdj is right",1244,
522098,"Raisa “MPH is the graveyard of premeds”",1091,
522099,"He pretty much said just get in tech, nobody likes their job anyway",1091,
522100,"Also we need to restart assassins ",1091,
522101,"Galvanize in the sense of organizing toward social and political responsibility for their congregants/members Sameer ",1047,
522102,"Let’s stop listening to Zaid now 😇🙏🏼‼️",1047,
522103,"Listen to ur elders kdj astagfirullah ",1091,
522104,"If we want to open that can of worms it’s gotta be after sunset hours ",1047,
522105,ELDERS,1047,
522107,ZAID???,1047,
522106,"I laugh",1047,
522108,"Wait ur also mad old I forgot",1091,
522109,"He’s 23 😭",1047,
522110,"Memonmindset🙏🏽🙏🏽🙏🏽🙏🏽",1304,
522111,"Laughed at “Memonmindset🙏🏽🙏🏽🙏🏽🙏🏽”",1047,
522112,"Loved “Memonmindset🙏🏽🙏🏽🙏🏽🙏🏽”",1091,
522113,"Laughed at “Memonmindset🙏🏽🙏🏽🙏🏽🙏🏽”",1244,
522114,"Memons be chasing the bag everywhere, respect",1091,
522115,"Loved “Kdj is right”",1047,
522116,"I’m not against it but we need an actual GBM where someone explains the rules once and is done with it",1047,
522117,"It’s not looking too hot tho don’t get ur hopes up",1047,
522118,"Wasn’t it just the sisters that had beef? ",1091,
522119,"It was the stalest beef on this planet ",1047,
522120,"Y’all sort it out, we good 👍🏽 ",1091,
522121,"We can do it outside MSA",1091,
522122,"If zaid told you, it’s the story about my old roommate loll",1047,
522123,"Laughed at “If zaid told you, it’s the story about my old roommate loll”",1091,
522124,"Galvanize 😭😭😭",1304,
522125,"the two are actually besties now and one was another’s bridesmaid if that’s anything for female conflict resolution ",1047,
522126,"Swear they be making up words",1091,
522127,THEY,1047,
522128,females,1047,
522129,"LMAOOO  Isent this message before reading what you said abt the word ",1304,
522130,"Laughed at “Galvanize 😭😭😭”",1047,
522131,"This was fun",1047,
522132,"Salaam my friends ",1047,
522133,"Salam 🤟🏽",1091,
522134,"Hook ‘em (Ammar’s voice)",1047,
522136,"Pcl never sleeps 🤘",1244,
522139,"￼Farhana pull up ",1047,
522142,"Emphasized “Because next gernstions are going to lack love of the Quran if they see that their parents can’t even understand it ”",1243,
522143,"Laughed at an image",1243,
522144,"So exited!!",0,
522145,https://youtu.be/oBI24qlEvn8,0,
522146,"This was such a good way to start the day",1243,
522147,"Loved “Allah (SWT) has created such Barakah in the month of Ramadan ”",892,
522148,"Emphasized “It would be more practical to listen to something and discuss, idk how many of us would find the mental bandwidth for reading during daytime ”",892,
522149,"Laughed at “You’re getting closer”",892,
522150,"Laughed at “Y’all gotta chill with the big words, khadeja made me google galvanize mariam made me good prerogative ”",892,
522151,"Laughed at “Memonmindset🙏🏽🙏🏽🙏🏽🙏🏽”",892,
522152,"Emphasized “I’m not against it but we need an actual GBM where someone explains the rules once and is done with it”",892,
522153,"Inviting me to a birthday party that already happened huh ",892,
522154,"Loved “This was such a good way to start the day”",892,
522155,"Ooh lemme put y’all on a BEAUTIFUL nasheed ",1245,
522156,https://youtu.be/jGVFiCf9bm4,1245,
522157,"If y’all can find the translation >> ",1245,
522158,https://lyricstranslate.com/en/qamarun-%D9%82%D9%8E%D9%85%D9%8E%D8%B1%D9%8C-moonlike.html,1091,
522159,"Loved “https://lyricstranslate.com/en/qamarun-%D9%82%D9%8E%D9%85%D9%8E%D8%B1%D9%8C-moonlike.html”",1245,
522160,"Enjoy :)",1245,
522161,"Loved “https://youtu.be/jGVFiCf9bm4”",1091,
522162,"Omg omg raisa ",0,
522163,"That’s the only nasheed I know ",0,
522164,L,0,
522166,"Loved an audio message",0,
522167,"Loved an audio message",1091,
522168,"Will do iA",1091,
522169,"Loved an audio message",1244,
522170,"Ofc ofc.  May Allah make it easy for her and grant her shifa 🤍",1245,
522171,"Emphasized “Ofc ofc.  May Allah make it easy for her and grant her shifa 🤍”",1047,
522172,"iA she has a speedy and smooth recovery ❤️",1047,
522173,"of course. InshaAllah the surgery goes well and she recovers fully with ease ❤️",892,
522174,"Loved an audio message",892,
522187,"￼👀",1047,
522188,"Loved an image",1091,
522189,"￼(This screenshot is old I’m not on insta don’t call me) what do we think of any of these 👀",1047,
522191,"I could ask imam anwer for recs too ",1047,
522192,"Loved an audio message",1242,
522193,"The top two seem like there is a lot of dialogue that could come out of it ",1245,
522198,"Who has all the copies of imam hanis book ",0,
522199,Khadeja!,892,
522200,"Want me to bring yours tonight?",1047,
522203,"￼",1304,
522204,"Coulda used this email a few months ago ",1304,
522205,"Laughed at an image",1091,
522206,"Is Mohammad your first name?",1047,
522207,"Laughed at an image",1047,
522208,"They got ur name on caps lock too 💀",1091,
522209,"Laughed at “Coulda used this email a few months ago ”",892,
522210,"Laughed at an image",0,
522211,"Liked “Is Mohammad your first name?”",892,
522213,"Yes bc when he first joined our di meeting on zoom it said Mohammed and I was like who is this ",892,
522214,"Why is every message abdul
Samad sends just a banger ",0,
522215,https://vm.tiktok.com/ZTduevKsc/,1091,
522216,"Hope this clears up the confusion",1091,
522217,"Emphasized “Why is every message abdul
Samad sends just a banger ”",1091,
522219,"Laughed at “Yes bc when he first joined our di meeting on zoom it said Mohammed and I was like who is this ”",1047,
522220,"I’m using the word instigate in my thesis and oza keeps coming to mind",1047,
522221,"Laughed at “I’m using the word instigate in my thesis and oza keeps coming to mind”",892,
522234,"￼",1091,
522235,"Pull up ‼️",1091,
522240,"Abrahim is going if any brothers want to go with",1047,
522241,"Liked “Abrahim is going if any brothers want to go with”",1091,
522253,"Nueces needs volunteers!!",1244,
522254,"Pls pull up iA",1244,
522255,"Liked “Pls pull up iA”",1091,
522269,"Saarah why are you not coming to fajr at the cliffs anymore ",892,
522270,"I never said I wasn’t going",1243,
522273,"I convinced my roommate with a car to go",1243,
522274,"Loved “I convinced my roommate with a car to go”",1047,
522275,Ayeeee,892,
522276,"okok bet",892,
522277,"Ramadan Mubarak u guys!! ",1242,
522278,"‏رمضان مبارك ❤️❤️❤️ ",1047,
522279,"Loved “Ramadan Mubarak u guys!! ”",1047,
522280,"Loved “رمضان مبارك ❤️❤️❤️ ”",1242,
522281,"Ramadan Mubarak kiddos!!",1243,
522282,"Loved “Ramadan Mubarak kiddos!!”",1242,
522283,"Ramadan Mubarak guys!! May this month bring you and your loved ones nothing but goodness. May we all rejoice in Jannatul Firdaus. Ameen Ameen!!! ",1245,
522284,"Loved “Ramadan Mubarak u guys!! ”",1245,
522285,"Loved “رمضان مبارك ❤️❤️❤️ ”",1245,
522286,"Loved “Ramadan Mubarak kiddos!!”",1245,
522287,"Loved “Ramadan Mubarak guys!! May this month bring you and your loved ones nothing but goodness. May we all rejoice in Jannatul Firdaus. Ameen Ameen!!! ”",1242,
522289,"Ameen ❤️",1242,
522288,"Loved “Ramadan Mubarak guys!! May this month bring you and your loved ones nothing but goodness. May we all rejoice in Jannatul Firdaus. Ameen Ameen!!! ”",1047,
522291,"‏آمين يا رب العالمين",1047,
522290,"If ustadh ubaydullahs talk is live-streamed someone kindly drop a link",1047,
522293,"Ramadan Mubarak everyone!!!",892,
522294,"Emphasized “If ustadh ubaydullahs talk is live-streamed someone kindly drop a link”",1245,
522295,"Loved “Ramadan Mubarak everyone!!!”",1245,
522296,"Loved “Ramadan Mubarak u guys!! ”",892,
522297,"Loved “رمضان مبارك ❤️❤️❤️ ”",892,
522298,"Loved “Ramadan Mubarak kiddos!!”",892,
522299,"Loved “Ramadan Mubarak guys!! May this month bring you and your loved ones nothing but goodness. May we all rejoice in Jannatul Firdaus. Ameen Ameen!!! ”",892,
522300,"Loved “Ramadan Mubarak everyone!!!”",1242,
522314,"If you’re coming to taraweeh make sure you bring your water bottles bc nueces gets toasty with all that body heat ",892,
522313,"Are we allowed to take the bottles in the sss",1244,
522315,"Yes but they’re gonna be strict about leaving plastic water bottles places",1047,
522316,(hopefully),1047,
522317,"Honestly leave ur bottles and plastic straws wherever nueces could not care less about the turtles 🙏🏽",1304,
522319,"what plastic straws 😭😭😭",1047,
522318,"Laughed at “Honestly leave ur bottles and plastic straws wherever nueces could not care less about the turtles 🙏🏽”",1047,
522320,"How’s it going at nueces ",1047,
522322,"I exiled myself until isha to do an assignment ",1047,
522323,"Someone send a vibe check",1047,
522324,"this is a joke (nueces is very committed to the preservation restoration, galvanization and calvination of the turtles and their habitats 🙏🏽) ",1304,
522325,"vibes are insane acrually ",1304,
522326,"Feels different ",1304,
522327,"Loved “this is a joke (nueces is very committed to the preservation restoration, galvanization and calvination of the turtles and their habitats 🙏🏽) ”",1047,
522328,"Emphasized “vibes are insane acrually ”",892,
522329,"vibes are immaculate ",892,
522330,"Love to hear it ",1047,
522331,"alhamdulilah ",1047,
522341,"Laughed at “Honestly leave ur bottles and plastic straws wherever nueces could not care less about the turtles 🙏🏽”",1244,
522342,"Liked “this is a joke (nueces is very committed to the preservation restoration, galvanization and calvination of the turtles and their habitats 🙏🏽) ”",1244,
522376,"How was taraweeh at nueces first night guys ",0,
522377,"Or is it still going ",0,
522378,"It was",1243,
522379,"So good aH",1243,
522380,"Very impressed with how fast Musab’s brother could read",1243,
522381,"Legit taraweeh at nueces made me so happy",1243,
522382,"In the holy month of forgiveness I’d like to formally apologize for ever calling that man a meathead 🙏🏼🙏🏼🙏🏼",1047,
522383,"Dude read 2 rakats in 7 minutes ",1047,
522386,"Liked “If you’re coming to taraweeh make sure you bring your water bottles bc nueces gets toasty with all that body heat ”",1091,
522384,"Loved “Honestly leave ur bottles and plastic straws wherever nueces could not care less about the turtles 🙏🏽”",1091,
522388,"Loved “this is a joke (nueces is very committed to the preservation restoration, galvanization and calvination of the turtles and their habitats 🙏🏽) ”",1091,
522385,"#galvinizetheturtles #prerogatory",1091,
522389,"Bro he can read a LOT faster than that. That was still hitting tajweed and everything",1091,
522391,"Loved “Legit taraweeh at nueces made me so happy”",1091,
522390,"Everybody give Arshiya FOMO",1091,
522393,"How could u do this to me…",1242,
522394,"￼",1242,
522395,"Loved “How could u do this to me…”",1091,
522398,"I left my AirPods in college station ",0,
522399,"I’m so sad ",0,
522400,"My tote bag for stolen at Nueces",892,
522401,"literally have 10 girls at Nueces looking at the security camera rn",892,
522402,"Sounds like a movie ",1304,
